generation,avg_survival,n1_weight_mag,n2_weight_mag
2724,41,5.6797,8.4408
2725,41,5.6762,8.4379
2726,40,5.6717,8.4355
2727,40,5.6655,8.4337
2728,40,5.6582,8.4322
2729,42,5.9468,8.5149
2730,43,5.9313,8.5106
2731,43,5.9185,8.5083
2732,43,5.9083,8.5071
2733,43,5.9009,8.5062
2734,44,6.0595,8.2927
2735,44,6.0558,8.2898
2736,44,6.0530,8.2877
2737,44,6.0445,8.2854
2738,44,6.0320,8.2838
2739,43,5.8424,8.4042
2740,44,5.8420,8.4027
2741,42,5.8135,8.3998
2742,42,5.8098,8.3984
2743,42,5.8109,8.3971
2744,42,5.9546,8.4746
2745,41,5.9508,8.4723
2746,41,5.9501,8.4690
2747,42,5.9499,8.4663
2748,41,5.9501,8.4635
2749,44,6.0733,8.4143
2750,44,6.0657,8.4125
2751,44,6.0573,8.4114
2752,44,6.0491,8.4103
2753,44,6.0426,8.4095
2754,43,5.9238,8.5225
2755,43,5.9036,8.5211
2756,43,5.8914,8.5199
2757,43,5.8837,8.5187
2758,43,5.8780,8.5178
2759,44,5.9518,8.5394
2760,44,5.9373,8.5421
2761,45,5.9407,8.5430
2762,43,5.9019,8.5370
2763,44,5.8945,8.5350
2764,45,6.0299,8.5922
2765,44,6.0131,8.5903
2766,44,6.0060,8.5887
2767,44,6.0157,8.5790
2768,43,6.0128,8.5745
2769,45,6.0447,8.5020
2770,45,6.0429,8.4959
2771,45,6.0299,8.4957
2772,45,6.0258,8.4949
2773,45,6.0238,8.4939
2774,43,5.7059,8.5946
2775,43,5.7031,8.5924
2776,43,5.6994,8.5914
2777,43,5.6928,8.5909
2778,44,5.6842,8.5905
2779,45,5.9780,8.2926
2780,44,5.9677,8.2906
2781,44,5.9625,8.2895
2782,45,5.9590,8.2889
2783,44,5.9560,8.2886
2784,44,5.9112,8.6344
2785,45,5.9217,8.6220
2786,44,5.9247,8.6192
2787,44,5.9204,8.6194
2788,45,5.9091,8.6201
2789,44,5.7610,8.4168
2790,45,5.7547,8.4141
2791,44,5.7536,8.4123
2792,44,5.7426,8.4098
2793,45,5.7318,8.4080
2794,44,5.8276,8.4512
2795,44,5.8176,8.4493
2796,44,5.8111,8.4488
2797,44,5.8062,8.4485
2798,44,5.8021,8.4486
2799,44,5.9601,8.4107
2800,45,5.9474,8.4085
2801,45,5.9364,8.4061
2802,44,5.9271,8.4026
2803,44,5.9192,8.3984
2804,44,6.0700,8.4835
2805,45,6.0712,8.4788
2806,43,6.0724,8.4755
2807,44,6.0740,8.4729
2808,44,6.0758,8.4708
2809,43,6.0686,8.3864
2810,44,6.0665,8.3795
2811,43,6.0699,8.3786
2812,43,6.0707,8.3780
2813,44,6.0694,8.3776
2814,45,5.8830,8.3819
2815,44,5.8787,8.3784
2816,44,5.8743,8.3763
2817,44,5.8710,8.3745
2818,44,5.8687,8.3727
2819,44,5.9965,8.4970
2820,45,5.9622,8.4893
2821,43,5.9495,8.4814
2822,43,5.9334,8.4794
2823,42,5.9277,8.4774
2824,43,5.8976,8.4521
2825,44,5.8877,8.4516
2826,44,5.8812,8.4511
2827,44,5.8764,8.4506
2828,43,5.8727,8.4502
2829,44,5.9321,8.5257
2830,45,5.9190,8.5193
2831,44,5.9090,8.5167
2832,45,5.9003,8.5156
2833,44,5.8917,8.5149
2834,44,5.9765,8.4990
2835,44,5.9658,8.4888
2836,43,5.9569,8.4861
2837,44,5.9505,8.4839
2838,43,5.9456,8.4818
2839,41,5.8022,8.4745
2840,41,5.7906,8.4729
2841,41,5.7872,8.4712
2842,42,5.7880,8.4692
2843,42,5.7919,8.4675
2844,44,5.9083,8.5009
2845,44,5.9005,8.4929
2846,44,5.8890,8.4896
2847,45,5.8785,8.4874
2848,44,5.8701,8.4851
2849,44,5.8611,8.5070
2850,44,5.8486,8.5078
2851,45,5.8361,8.5075
2852,45,5.8188,8.4973
2853,44,5.8189,8.4920
2854,45,5.8500,8.4654
2855,44,5.8484,8.4650
2856,44,5.8503,8.4644
2857,44,5.8511,8.4626
2858,45,5.8491,8.4608
2859,43,5.8643,8.5843
2860,44,5.8568,8.5800
2861,43,5.8498,8.5780
2862,43,5.8495,8.5730
2863,43,5.8437,8.5725
2864,44,5.7868,8.5961
2865,44,5.7979,8.5788
2866,44,5.7881,8.5681
2867,44,5.7820,8.5605
2868,45,5.7791,8.5567
2869,44,5.8107,8.5118
2870,44,5.8165,8.5095
2871,44,5.8184,8.5082
2872,43,5.8194,8.5074
2873,44,5.8194,8.5069
2874,44,6.0535,8.3361
2875,43,6.0259,8.3279
2876,43,6.0313,8.3288
2877,43,6.0315,8.3280
2878,44,6.0158,8.3272
2879,45,5.9083,8.6564
2880,44,5.9158,8.6519
2881,42,5.8817,8.6497
2882,43,5.8825,8.6486
2883,43,5.8852,8.6477
2884,44,5.8954,8.3882
2885,46,5.8787,8.3868
2886,46,5.8720,8.3853
2887,45,5.8741,8.3838
2888,45,5.8810,8.3775
2889,43,6.0400,8.5305
2890,43,6.0218,8.5317
2891,43,6.0098,8.5323
2892,44,6.0009,8.5326
2893,43,5.9941,8.5329
2894,45,6.0018,8.3891
2895,43,6.0056,8.3854
2896,43,5.9967,8.3847
2897,44,5.9901,8.3843
2898,44,5.9858,8.3840
2899,45,5.7571,8.4311
2900,45,5.7459,8.4302
2901,44,5.7385,8.4298
2902,44,5.7337,8.4291
2903,44,5.7306,8.4279
2904,41,5.9076,8.4379
2905,42,5.8999,8.4362
2906,41,5.8944,8.4352
2907,41,5.8896,8.4343
2908,41,5.8859,8.4336
2909,44,6.0382,8.5199
2910,44,6.0403,8.5144
2911,44,6.0456,8.5104
2912,45,6.0503,8.5075
2913,44,6.0532,8.5053
2914,45,6.0868,8.3970
2915,43,6.0914,8.3963
2916,43,6.1007,8.3934
2917,43,6.0974,8.3899
2918,43,6.0916,8.3903
2919,45,5.9207,8.4503
2920,44,5.9093,8.4492
2921,45,5.9037,8.4482
2922,45,5.9019,8.4478
2923,45,5.9007,8.4460
2924,44,6.1103,8.2388
2925,44,6.0809,8.2383
2926,44,6.0423,8.2280
2927,44,6.0406,8.2208
2928,44,6.0348,8.2195
2929,44,5.9921,8.4072
2930,45,6.0086,8.3913
2931,45,6.0037,8.3926
2932,44,5.9944,8.3866
2933,44,5.9908,8.3857
2934,44,5.9214,8.4992
2935,44,5.9067,8.4988
2936,44,5.8888,8.4993
2937,44,5.8777,8.4995
2938,45,5.8698,8.4996
2939,44,5.9885,8.4443
2940,44,5.9850,8.4366
2941,44,5.9830,8.4330
2942,44,5.9820,8.4329
2943,44,5.9825,8.4319
2944,44,5.8023,8.4722
2945,44,5.7758,8.4691
2946,44,5.7578,8.4672
2947,44,5.7453,8.4660
2948,44,5.7343,8.4651
2949,43,5.8592,8.3091
2950,43,5.8530,8.3072
2951,43,5.8422,8.3075
2952,43,5.8371,8.3048
2953,43,5.8325,8.3043
2954,44,5.8988,8.4674
2955,44,5.8915,8.4671
2956,43,5.8877,8.4660
2957,44,5.8845,8.4652
2958,44,5.8800,8.4647
2959,45,6.0137,8.5872
2960,45,6.0060,8.5834
2961,44,5.9971,8.5799
2962,45,5.9899,8.5789
2963,45,5.9854,8.5782
2964,43,6.0800,8.3387
2965,43,6.0485,8.3344
2966,43,6.0350,8.3312
2967,43,6.0285,8.3279
2968,43,6.0240,8.3248
2969,43,6.0670,8.5077
2970,42,6.0626,8.4945
2971,42,6.0666,8.4913
2972,42,6.0670,8.4895
2973,43,6.0658,8.4884
2974,44,5.7983,8.3485
2975,45,5.7819,8.3480
2976,43,5.7702,8.3476
2977,44,5.7606,8.3469
2978,43,5.7522,8.3466
2979,43,5.8720,8.5319
2980,43,5.8703,8.5269
2981,44,5.8713,8.5235
2982,44,5.8693,8.5220
2983,43,5.8656,8.5213
2984,43,5.9810,8.4887
2985,43,5.9716,8.4880
2986,43,5.9648,8.4877
2987,44,5.9596,8.4875
2988,44,5.9557,8.4872
2989,42,5.9878,8.4752
2990,43,5.9724,8.4752
2991,42,5.9654,8.4749
2992,41,5.9613,8.4743
2993,42,5.9583,8.4738
2994,44,6.0343,8.6088
2995,44,6.0159,8.6070
2996,43,6.0040,8.6061
2997,43,5.9952,8.6057
2998,44,5.9881,8.6053
2999,45,6.0777,8.4175
3000,44,6.0810,8.4190
3001,44,6.0797,8.4199
3002,45,6.0767,8.4205
3003,44,6.0739,8.4211
3004,43,5.9807,8.5161
3005,44,5.9712,8.5134
3006,44,5.9635,8.5117
3007,44,5.9559,8.5108
3008,44,5.9492,8.5099
3009,42,6.0125,8.4914
3010,43,5.9925,8.4903
3011,43,5.9773,8.4889
3012,42,5.9653,8.4874
3013,43,5.9572,8.4863
3014,41,5.9670,8.3668
3015,40,5.9525,8.3623
3016,40,5.9472,8.3610
3017,40,5.9416,8.3610
3018,41,5.9364,8.3627
3019,44,5.9356,8.7192
3020,44,5.9302,8.7185
3021,44,5.9248,8.7179
3022,44,5.9197,8.7173
3023,44,5.9152,8.7166
3024,45,5.8645,8.3294
3025,44,5.8551,8.3270
3026,45,5.8470,8.3259
3027,44,5.8384,8.3254
3028,44,5.8303,8.3251
3029,45,6.0610,8.3391
3030,44,6.0530,8.3391
3031,44,6.0481,8.3387
3032,44,6.0440,8.3382
3033,44,6.0398,8.3377
3034,45,5.9731,8.3654
3035,45,5.9666,8.3637
3036,45,5.9653,8.3626
3037,45,5.9625,8.3621
3038,43,5.9364,8.3593
3039,45,5.9440,8.3924
3040,45,5.9320,8.3880
3041,45,5.9210,8.3852
3042,44,5.8987,8.3809
3043,45,5.8849,8.3814
3044,44,5.8826,8.3922
3045,45,5.8690,8.3931
3046,44,5.8596,8.3934
3047,44,5.8523,8.3935
3048,44,5.8464,8.3937
3049,44,5.8254,8.3285
3050,44,5.8137,8.3270
3051,44,5.8043,8.3264
3052,44,5.7961,8.3259
3053,45,5.7891,8.3253
3054,43,6.0068,8.4894
3055,43,5.9857,8.4885
3056,43,5.9775,8.4886
3057,42,5.9757,8.4867
3058,42,5.9751,8.4845
3059,44,5.9001,8.4658
3060,44,5.8962,8.4576
3061,44,5.8959,8.4524
3062,44,5.8946,8.4505
3063,44,5.8909,8.4500
3064,44,5.9205,8.3692
3065,44,5.9092,8.3659
3066,43,5.9001,8.3634
3067,43,5.8939,8.3606
3068,44,5.8890,8.3574
3069,44,6.0215,8.5657
3070,45,6.0038,8.5632
3071,45,5.9968,8.5608
3072,45,5.9934,8.5585
3073,45,5.9851,8.5570
3074,44,5.8964,8.3431
3075,43,5.8832,8.3397
3076,44,5.8865,8.3384
3077,44,5.8874,8.3386
3078,44,5.8831,8.3391
3079,45,6.0504,8.4211
3080,45,6.0188,8.4191
3081,44,5.9962,8.4179
3082,44,5.9785,8.4173
3083,44,5.9637,8.4172
3084,45,5.8943,8.3822
3085,45,5.9059,8.3699
3086,45,5.9053,8.3661
3087,44,5.9035,8.3640
3088,45,5.9026,8.3625
3089,44,5.9160,8.3471
3090,44,5.9222,8.3471
3091,44,5.9284,8.3470
3092,44,5.9260,8.3462
3093,44,5.9243,8.3453
3094,45,5.9897,8.4454
3095,45,5.9947,8.4408
3096,45,6.0021,8.4380
3097,44,5.9735,8.4313
3098,43,5.9725,8.4300
3099,44,5.8691,8.5504
3100,44,5.8763,8.5473
3101,43,5.8740,8.5455
3102,43,5.8701,8.5448
3103,44,5.8663,8.5442
3104,45,6.0508,8.4596
3105,44,6.0415,8.4586
3106,44,6.0346,8.4579
3107,44,6.0294,8.4572
3108,44,6.0249,8.4567
3109,44,6.1026,8.4074
3110,44,6.0866,8.4056
3111,45,6.0814,8.4042
3112,44,6.0791,8.4031
3113,44,6.0778,8.4023
3114,45,5.8471,8.3157
3115,45,5.8473,8.3155
3116,45,5.8478,8.3156
3117,44,5.8490,8.3155
3118,44,5.8478,8.3152
3119,44,6.0889,8.4838
3120,45,6.0820,8.4822
3121,45,6.0742,8.4816
3122,45,6.0666,8.4811
3123,45,6.0591,8.4809
3124,45,5.7849,8.4507
3125,44,5.7768,8.4453
3126,44,5.7688,8.4433
3127,44,5.7612,8.4423
3128,44,5.7543,8.4418
3129,44,5.8220,8.3986
3130,45,5.8116,8.3977
3131,43,5.8095,8.3949
3132,44,5.8029,8.3950
3133,44,5.8034,8.3965
3134,45,5.9660,8.4941
3135,44,5.9455,8.4877
3136,44,5.9401,8.4831
3137,44,5.9378,8.4797
3138,44,5.9348,8.4774
3139,45,5.9210,8.4138
3140,45,5.9230,8.4081
3141,45,5.9249,8.4058
3142,45,5.9267,8.4016
3143,45,5.9336,8.3867
3144,45,6.0750,8.5556
3145,44,6.0720,8.5516
3146,45,6.0702,8.5493
3147,45,6.0682,8.5478
3148,44,6.0666,8.5468
3149,42,5.9609,8.3607
3150,42,5.9495,8.3596
3151,42,5.9417,8.3594
3152,42,5.9363,8.3593
3153,42,5.9320,8.3594
3154,43,5.9235,8.4216
3155,43,5.9197,8.4194
3156,44,5.9123,8.4186
3157,43,5.9043,8.4183
3158,43,5.8979,8.4180
3159,45,6.0066,8.6031
3160,45,5.9857,8.6013
3161,44,5.9711,8.6008
3162,44,5.9596,8.6009
3163,44,5.9505,8.6010
3164,42,5.9106,8.4975
3165,43,5.8924,8.4977
3166,43,5.8821,8.4968
3167,42,5.8733,8.4965
3168,42,5.8661,8.4963
3169,46,5.8736,8.2869
3170,45,5.8632,8.2833
3171,44,5.8559,8.2817
3172,45,5.8500,8.2805
3173,45,5.8452,8.2794
3174,43,6.0256,8.5193
3175,43,6.0259,8.5188
3176,44,6.0235,8.5190
3177,44,6.0200,8.5190
3178,44,6.0178,8.5187
3179,44,6.0117,8.3482
3180,44,6.0050,8.3475
3181,44,6.0000,8.3471
3182,44,5.9959,8.3469
3183,45,5.9921,8.3466
3184,44,5.9887,8.5733
3185,44,5.9951,8.5713
3186,44,5.9974,8.5708
3187,45,5.9944,8.5725
3188,44,5.9952,8.5710
3189,43,6.0218,8.4060
3190,42,6.0166,8.4012
3191,44,6.0166,8.3962
3192,43,6.0161,8.3934
3193,43,6.0103,8.3936
3194,45,5.8524,8.2693
3195,45,5.8532,8.2690
3196,45,5.8577,8.2681
3197,44,5.8592,8.2666
3198,44,5.8522,8.2655
3199,46,5.9427,8.5983
3200,45,5.9350,8.5951
3201,45,5.9318,8.5930
3202,46,5.9297,8.5920
3203,45,5.9279,8.5914
3204,45,6.0316,8.4503
3205,45,6.0057,8.4347
3206,43,5.9714,8.4334
3207,43,5.9689,8.4320
3208,44,5.9836,8.4305
3209,45,6.0788,8.3966
3210,45,6.0685,8.3925
3211,45,6.0549,8.3913
3212,44,6.0425,8.3903
3213,45,6.0317,8.3896
3214,44,6.0461,8.3722
3215,44,5.9939,8.3577
3216,44,5.9834,8.3487
3217,44,5.9816,8.3443
3218,44,5.9840,8.3419
3219,42,5.8287,8.4982
3220,44,5.8216,8.4852
3221,43,5.8197,8.4811
3222,44,5.8205,8.4801
3223,44,5.8204,8.4794
3224,43,5.7679,8.5469
3225,43,5.7677,8.5448
3226,43,5.7673,8.5433
3227,42,5.7665,8.5422
3228,43,5.7658,8.5410
3229,45,5.8151,8.3434
3230,44,5.8267,8.3404
3231,45,5.8275,8.3383
3232,45,5.8236,8.3367
3233,45,5.8184,8.3357
3234,44,5.8945,8.5067
3235,45,5.8772,8.5045
3236,44,5.8754,8.5037
3237,45,5.8828,8.4999
3238,44,5.8774,8.4977
3239,45,5.8242,8.3399
3240,45,5.8293,8.3387
3241,45,5.8366,8.3362
3242,44,5.8410,8.3329
3243,44,5.8441,8.3285
3244,44,5.7952,8.4656
3245,44,5.7888,8.4660
3246,45,5.7857,8.4662
3247,45,5.7832,8.4664
3248,45,5.7809,8.4667
3249,43,5.9736,8.4907
3250,43,5.9641,8.4913
3251,44,5.9594,8.4917
3252,43,5.9548,8.4924
3253,43,5.9505,8.4929
3254,44,5.8096,8.5110
3255,45,5.7961,8.5088
3256,44,5.7788,8.5053
3257,44,5.7712,8.4992
3258,44,5.7671,8.4963
3259,44,5.9186,8.6007
3260,45,5.9040,8.5970
3261,45,5.8981,8.5929
3262,45,5.8922,8.5899
3263,43,5.8866,8.5878
3264,44,5.9843,8.6005
3265,45,5.9713,8.5940
3266,44,5.9610,8.5900
3267,44,5.9536,8.5872
3268,44,5.9475,8.5852
3269,43,5.9858,8.5776
3270,44,5.9825,8.5754
3271,43,5.9720,8.5757
3272,44,5.9444,8.5799
3273,45,5.9342,8.5814
3274,43,5.7933,8.5665
3275,43,5.7685,8.5625
3276,43,5.7579,8.5609
3277,43,5.7527,8.5602
3278,43,5.7498,8.5600
3279,44,5.9119,8.3662
3280,43,5.9027,8.3643
3281,43,5.8986,8.3637
3282,43,5.8980,8.3631
3283,42,5.8987,8.3623
3284,42,5.8777,8.6314
3285,43,5.8600,8.6180
3286,43,5.8433,8.6128
3287,44,5.8293,8.6074
3288,43,5.8186,8.6033
3289,43,6.2218,8.3926
3290,43,6.2108,8.3937
3291,44,6.2004,8.3958
3292,43,6.1921,8.3974
3293,44,6.1856,8.3984
3294,43,5.8357,8.3854
3295,43,5.8265,8.3797
3296,44,5.8212,8.3755
3297,44,5.8183,8.3721
3298,43,5.8166,8.3690
3299,44,6.1310,8.2873
3300,45,6.1187,8.2859
3301,44,6.1050,8.2833
3302,44,6.0883,8.2839
3303,44,6.0775,8.2840
3304,42,5.9989,8.3818
3305,43,5.9844,8.3793
3306,43,5.9795,8.3776
3307,43,6.0122,8.3680
3308,43,6.0131,8.3651
3309,45,6.0672,8.4081
3310,45,6.0676,8.4113
3311,44,6.0475,8.4087
3312,44,6.0396,8.4106
3313,43,6.0186,8.4145
3314,45,5.8781,8.3440
3315,44,5.8692,8.3395
3316,45,5.8576,8.3386
3317,44,5.8475,8.3383
3318,44,5.8390,8.3382
3319,44,6.0426,8.4869
3320,45,6.0347,8.4866
3321,44,6.0304,8.4856
3322,45,6.0259,8.4852
3323,45,6.0218,8.4848
3324,43,5.7263,8.3862
3325,43,5.7170,8.3832
3326,43,5.7086,8.3814
3327,42,5.6983,8.3809
3328,44,5.6862,8.3807
3329,43,6.0994,8.5107
3330,43,6.1042,8.5092
3331,44,6.1110,8.5077
3332,43,6.1152,8.5052
3333,43,6.1181,8.5019
3334,44,5.8418,8.5247
3335,44,5.8203,8.5271
3336,45,5.8145,8.5263
3337,44,5.8126,8.5242
3338,44,5.8104,8.5227
3339,42,5.7229,8.5221
3340,43,5.7108,8.5116
3341,43,5.7073,8.5050
3342,43,5.7008,8.5009
3343,44,5.6898,8.5002
3344,45,6.0820,8.3895
3345,45,6.0978,8.3832
3346,45,6.1015,8.3805
3347,44,6.1012,8.3780
3348,45,6.1000,8.3756
3349,44,5.9668,8.3365
3350,44,5.9536,8.3346
3351,43,5.9503,8.3352
3352,44,5.9394,8.3352
3353,45,5.9404,8.3356
3354,44,5.8832,8.5028
3355,43,5.8687,8.4979
3356,43,5.8649,8.4951
3357,43,5.8654,8.4937
3358,42,5.8649,8.4929
3359,43,6.0043,8.4754
3360,44,5.9970,8.4731
3361,44,5.9925,8.4717
3362,44,5.9886,8.4707
3363,44,5.9844,8.4699
3364,45,5.9526,8.3856
3365,45,5.9515,8.3853
3366,43,5.9097,8.3834
3367,44,5.8982,8.3811
3368,44,5.8928,8.3813
3369,43,5.8719,8.3610
3370,43,5.8730,8.3603
3371,43,5.8638,8.3618
3372,43,5.8595,8.3586
3373,44,5.8512,8.3570
3374,43,6.0464,8.4239
3375,42,6.0405,8.4191
3376,42,6.0368,8.4161
3377,42,6.0339,8.4140
3378,42,6.0320,8.4123
3379,44,5.9338,8.3663
3380,44,5.9207,8.3689
3381,44,5.9123,8.3701
3382,45,5.9063,8.3706
3383,45,5.9013,8.3709
3384,44,5.9235,8.4245
3385,45,5.9110,8.4232
3386,44,5.9024,8.4221
3387,45,5.8958,8.4209
3388,45,5.8910,8.4197
3389,44,5.9062,8.5090
3390,44,5.9014,8.5088
3391,44,5.8969,8.5089
3392,44,5.8929,8.5090
3393,44,5.8888,8.5091
3394,43,5.8347,8.6134
3395,43,5.7795,8.6076
3396,42,5.7448,8.6072
3397,42,5.7292,8.6077
3398,42,5.7201,8.6082
3399,45,5.9616,8.5466
3400,46,5.9495,8.5422
3401,45,5.9401,8.5391
3402,45,5.9332,8.5365
3403,45,5.9278,8.5345
3404,44,5.9931,8.5552
3405,44,5.9827,8.5548
3406,44,5.9764,8.5544
3407,44,5.9717,8.5540
3408,44,5.9678,8.5537
3409,44,5.9011,8.3709
3410,44,5.9078,8.3618
3411,44,5.9088,8.3587
3412,44,5.9070,8.3575
3413,44,5.9049,8.3571
3414,46,5.9531,8.5198
3415,45,5.9386,8.5216
3416,45,5.9215,8.5246
3417,45,5.9091,8.5265
3418,45,5.9013,8.5272
3419,44,5.6516,8.5901
3420,44,5.6452,8.5884
3421,44,5.6389,8.5875
3422,44,5.6329,8.5869
3423,44,5.6284,8.5859
3424,42,5.8628,8.4730
3425,41,5.8537,8.4725
3426,41,5.8501,8.4721
3427,42,5.8478,8.4717
3428,41,5.8459,8.4715
3429,44,5.9719,8.5002
3430,45,5.9608,8.5011
3431,45,5.9588,8.5024
3432,45,5.9595,8.5029
3433,46,5.9616,8.5029
3434,44,6.0283,8.5552
3435,44,6.0210,8.5554
3436,44,6.0176,8.5558
3437,43,6.0096,8.5546
3438,43,6.0074,8.5507
3439,45,5.9023,8.5034
3440,44,5.8738,8.4938
3441,43,5.8628,8.4913
3442,43,5.8552,8.4892
3443,43,5.8488,8.4866
3444,45,6.0830,8.5385
3445,44,6.0878,8.5345
3446,43,6.0853,8.5322
3447,42,6.0806,8.5305
3448,43,6.0751,8.5294
3449,45,6.0161,8.5633
3450,45,6.0311,8.5592
3451,44,6.0299,8.5578
3452,44,6.0247,8.5571
3453,45,6.0179,8.5565
3454,45,6.0412,8.4248
3455,44,6.0374,8.4216
3456,44,6.0264,8.4200
3457,44,6.0179,8.4191
3458,44,6.0114,8.4184
3459,45,5.9655,8.4357
3460,44,5.9598,8.4318
3461,45,5.9603,8.4294
3462,44,5.9641,8.4278
3463,44,5.9674,8.4265
3464,44,5.8988,8.4706
3465,44,5.8772,8.4653
3466,44,5.8675,8.4631
3467,44,5.8587,8.4626
3468,43,5.8520,8.4623
3469,44,5.8877,8.5068
3470,45,5.8823,8.5078
3471,44,5.8802,8.5063
3472,45,5.8781,8.5045
3473,45,5.8742,8.5033
3474,45,5.9301,8.5300
3475,45,5.9399,8.5210
3476,44,5.9409,8.5198
3477,45,5.9420,8.5189
3478,45,5.9439,8.5182
3479,44,5.8488,8.5722
3480,44,5.8538,8.5704
3481,44,5.8569,8.5690
3482,44,5.8599,8.5674
3483,45,5.8616,8.5660
3484,45,5.9584,8.4973
3485,44,5.9291,8.4971
3486,44,5.9161,8.4954
3487,44,5.9067,8.4938
3488,44,5.8999,8.4922
3489,44,5.8858,8.4732
3490,43,5.8893,8.4595
3491,44,5.8925,8.4567
3492,44,5.8918,8.4565
3493,43,5.8889,8.4569
3494,43,6.0551,8.6411
3495,43,6.0357,8.6393
3496,42,6.0226,8.6373
3497,42,6.0115,8.6345
3498,42,6.0029,8.6296
3499,44,5.9399,8.2074
3500,45,5.9264,8.2044
3501,45,5.9164,8.2031
3502,44,5.9079,8.2025
3503,45,5.9007,8.2022
3504,44,5.8336,8.4304
3505,44,5.8498,8.4197
3506,44,5.8510,8.4173
3507,44,5.8503,8.4164
3508,44,5.8492,8.4157
3509,44,6.0571,8.5112
3510,44,6.0519,8.5028
3511,45,6.0475,8.4989
3512,44,6.0439,8.4963
3513,44,6.0406,8.4943
3514,45,5.8979,8.5124
3515,45,5.8896,8.5089
3516,44,5.8843,8.5081
3517,44,5.8870,8.5013
3518,44,5.8888,8.4939
3519,45,5.8343,8.4148
3520,45,5.8326,8.4131
3521,45,5.8328,8.4123
3522,44,5.8350,8.4117
3523,45,5.8388,8.4115
3524,44,6.0097,8.5369
3525,44,6.0591,8.5186
3526,43,6.0663,8.5119
3527,43,6.0647,8.5032
3528,43,6.0673,8.5003
3529,45,6.1110,8.4270
3530,44,6.1122,8.4233
3531,45,6.1049,8.4167
3532,44,6.0982,8.4134
3533,44,6.0671,8.4133
3534,45,5.8922,8.4656
3535,45,5.8794,8.4630
3536,44,5.8716,8.4610
3537,44,5.8664,8.4596
3538,45,5.8628,8.4585
3539,43,5.9220,8.6326
3540,44,5.9149,8.6315
3541,43,5.9136,8.6298
3542,44,5.9134,8.6279
3543,44,5.9128,8.6261
3544,44,6.1058,8.3294
3545,44,6.0984,8.3300
3546,44,6.0916,8.3309
3547,43,6.0862,8.3317
3548,43,6.0818,8.3322
3549,45,5.9774,8.5509
3550,44,5.9951,8.5462
3551,44,6.0143,8.5429
3552,44,6.0206,8.5406
3553,43,6.0199,8.5399
3554,42,5.9978,8.3724
3555,44,6.0036,8.3694
3556,43,5.9996,8.3689
3557,44,5.9998,8.3678
3558,44,6.0052,8.3657
3559,45,6.0857,8.4857
3560,44,6.0462,8.4843
3561,44,6.0362,8.4839
3562,44,6.0301,8.4844
3563,45,6.0278,8.4859
3564,42,6.0631,8.5234
3565,42,6.0600,8.5207
3566,44,6.0593,8.5197
3567,44,6.0593,8.5193
3568,44,6.0554,8.5193
3569,44,5.9649,8.4020
3570,45,5.9606,8.3964
3571,44,5.9578,8.3944
3572,44,5.9541,8.3931
3573,44,5.9509,8.3919
3574,44,5.7723,8.3681
3575,44,5.7893,8.3641
3576,45,5.7813,8.3638
3577,44,5.7544,8.3569
3578,44,5.7161,8.3558
3579,45,6.0185,8.3843
3580,44,6.0337,8.3803
3581,45,6.0399,8.3783
3582,45,6.0412,8.3781
3583,45,6.0397,8.3781
3584,45,5.9548,8.4665
3585,43,5.9453,8.4611
3586,44,5.9386,8.4585
3587,43,5.9326,8.4568
3588,44,5.9274,8.4554
3589,44,6.0448,8.4556
3590,44,6.0428,8.4517
3591,44,6.0467,8.4510
3592,44,6.0532,8.4505
3593,44,6.0585,8.4499
3594,44,5.8601,8.4093
3595,45,5.8489,8.4088
3596,44,5.8424,8.4084
3597,44,5.8368,8.4079
3598,44,5.8315,8.4075
3599,44,5.9644,8.6076
3600,43,5.9259,8.5983
3601,43,5.8905,8.5782
3602,43,5.9070,8.5695
3603,43,5.9110,8.5644
3604,44,5.9255,8.4168
3605,44,5.9180,8.4078
3606,43,5.9079,8.4018
3607,43,5.9003,8.3966
3608,43,5.8944,8.3926
3609,45,5.9964,8.4224
3610,45,5.9995,8.4209
3611,44,6.0022,8.4193
3612,44,6.0038,8.4176
3613,43,6.0056,8.4163
3614,44,5.9060,8.6475
3615,44,5.8963,8.6478
3616,44,5.8918,8.6471
3617,44,5.8893,8.6463
3618,44,5.8888,8.6453
3619,45,6.1353,8.3152
3620,45,6.1264,8.3137
3621,45,6.1207,8.3121
3622,45,6.1161,8.3107
3623,45,6.1121,8.3092
3624,45,5.9027,8.4635
3625,45,5.8886,8.4647
3626,44,5.8802,8.4652
3627,44,5.8768,8.4651
3628,44,5.8752,8.4651
3629,45,6.0856,8.4480
3630,45,6.0862,8.4421
3631,45,6.0828,8.4395
3632,45,6.0785,8.4387
3633,44,6.0755,8.4385
3634,43,5.8708,8.3755
3635,44,5.8711,8.3747
3636,43,5.8726,8.3738
3637,43,5.8737,8.3731
3638,43,5.8745,8.3725
3639,44,5.9806,8.4716
3640,44,5.9845,8.4684
3641,44,5.9852,8.4663
3642,44,5.9821,8.4645
3643,44,5.9629,8.4655
3644,44,6.0170,8.4443
3645,44,5.9893,8.4415
3646,44,5.9645,8.4393
3647,43,5.9468,8.4379
3648,44,5.9342,8.4367
3649,43,5.7152,8.5023
3650,43,5.7030,8.4928
3651,45,5.6895,8.4859
3652,44,5.6906,8.4842
3653,44,5.6872,8.4841
3654,44,6.0048,8.5195
